agency_code,agency_name,agency_address,agency_contact_peple,agency_phone,agency_certify,agency_gov,agency_doc,agency_starttime,agency_boss,agency_asset,agency_structrue,agency_accountor,agency_child,agency_partner,agency_cpa,agency_stuff,agency_totalcpa,agency_totalstuff
51080204,四川公信会计师事务所有限公司,遂宁市河东新区德水北路56号正黄。金域国际7栋第9层,廖绍福,0825-2222654,51080204,四川省财政厅,川财注【1999】314号,1999-12-01,廖绍福,30.0,有限责任,廖绍福,0,5,5,19,5,19
51060003,德阳德隆会计师事务所（普通合伙）,德阳市旌阳区文庙广场文峰楼1单元1403号,何景,0838-2515766,51060003,四川财政局/厅,川财审批[2011]29号,2011-12-23,黎刚,100.0,普通合伙,黎刚,0,3,5,16,5,16
51050166,四川蜀源会计师事务所有限公司,四川省德阳市广汉市衡阳路二段78号金地汇2幢2楼2号营业房,庹洪三,0838-5303941,51050166,四川省财政厅,川财注（1999）32号,1999-04-14,庹洪三,30.0,有限责任,庹洪三,0,3,8,0,8,0
51130003,四川首义联合会计师事务所,四川省南充市顺庆区丰登路238号楠苑翠庭5幢2层,陈守义,0817-2807803,51130003,四川财政局/厅,川财会（2008）41号,2008-09-09,陈守义,100.0,普通合伙,陈守义,0,2,8,55,8,55
51080205,大英神鼎联合会计师事务所,大英县政务服务中心,唐仁全,0825-7822740-18280396920,51080205,四川省财政厅,川财注【1999】230号,1999-11-05,唐仁全,10.0,普通合伙,唐仁全,0,2,3,0,3,0
51120245,四川永达会计师事务所有限公司,眉山市东坡区裴城路69号财富中心A座10-1号,胡秦,13909034993,51120245,四川省财政厅,川财会[2004]46号,2004-11-23,胡秦,100.0,有限责任,胡秦,0,5,21,6,21,6
51060169,四川勤德旭川会计师事务所有限责任公司,绵阳科创区玉泉南路15号田森奥林春天三期1栋8楼,卢文熔,0816-2237951、2241308,51060169,四川省财政厅,川财注【1999】348号,1999-12-20,卢文熔,30.01,有限责任,卢文熔,0,5,15,0,15,0
51120243,四川云龙会计师事务所有限公司,四川省眉山市彭山区彭祖大段三段216号,史红秋,028-37632873,51120243,四川省财政厅,川财注【1999】295号,1999-12-01,史红秋,50.0,有限责任,史红秋,0,5,9,17,9,17
51050164,四川永和会计师事务所有限公司,成都市武侯区晋吉南路146号13-1-3A,李朝晖,028-87426599,51050164,四川省财政厅,川财注【1999】145号,1999-08-02,李朝晖,100.0,有限责任,李朝晖,0,5,14,16,14,16
51120244,四川万盛联合会计师事务所,眉山市东坡区三苏大道东段251号银鹏写字楼10楼,商良,02838101018,51120244,四川省财政厅,川财会[2004]41号,0001-09-29,邹晓龙,10.8,普通合伙,邹晓龙,0,2,9,9,9,9
51120238,四川唯实会计师事务所有限责任公司,眉山市东坡区二环东路140号（乐山商业银行旁）,郑玉华,028-38221447,51120238,四川省财政厅,川财注【1999】415号,1999-12-28,郑玉华,50.0,有限责任,郑玉华,0,7,22,0,22,0
51090209,四川巨丰会计师事务所有限责任公司,内江市万达广场一单元15楼15号,於红,0832-2025574,51090209,四川省财政厅,川财注【1999】270号,1999-11-16,於红,30.0,有限责任,於红,0,5,14,17,14,17
51120242,四川鼎元会计师事务所有限公司,眉山市东坡区东坡大道南四段红顶世家三楼,周俊,083-38195345,51120242,四川省财政厅,川财注[1999]296号,1999-12-09,严德福,100.0,有限责任,严德福,0,6,13,0,13,0
51110234,四川设信会计师事务所有限公司,四川省乐山市中心城区春华路540号1幢2单元3楼4号,黄炎杰,0833-2405786,51110234,四川省财政厅,川财注【1999】495号,1999-12-30,黄炎杰,200.0,有限责任,黄炎杰,0,5,13,16,13,16
51110233,乐山永泽联合会计师事务所,四川省乐山市井研县研城镇新兴街47号附4号、附5号,李永清,0833-3736986,51110233,四川省财政厅,川财注[1999]320号,1999-12-03,李永清,11.8,普通合伙,李永清,0,2,2,4,2,4
51110232,乐山嘉泰会计师事务所有限责任公司,夹江县纸都大道锦宏2号花园,王世英,0833-5662411-,51110232,四川省财政厅,川财注（1999）313号,1999-12-01,王世英,100.0,有限责任,王世英,0,5,7,16,7,16
51110236,乐山双全联合会计师事务所,乐山市五通桥区竹根镇茶花路95号三楼,王惠明,0833-3302561,51110236,四川省财政厅,川财会[2007]10号,2007-06-18,王惠明,2.0,普通合伙,王惠明,0,2,3,4,3,4
51050165,四川中源会计师事务所有限公司,四川省中江县凯江镇小东街20号,杨龙,0838-7203118,51050165,四川省财政厅,川财注【1999】52号,1999-05-31,李纯美,100.0,有限责任,李纯美,0,2,15,0,15,0
51040145,四川君康会计师事务所有限公司,泸州市江阳区酒城大道三段6号5号楼7层701,钟国彬,0830-3197096,51040145,四川省财政厅,川财注【1999】352号,1999-12-20,钟国彬,100.0,有限责任,钟国彬,0,5,12,5,12,5
51040144,四川长信会计师事务所有限公司,泸州市江阳区酒城大道二段1号3幢3层,骆志坚,0830-3113409,51040144,四川省财政厅,川财注【1999】236号,1999-11-05,骆志坚,50.0,有限责任,骆志坚,0,6,28,37,28,37
51030138,四川华光会计师事务所有限公司,四川省攀枝花市新华街1号（财政12楼）,李明华,0812-3343476,51030138,四川省财政厅,川财注［1999］401号,1999-12-21,李明华,100.0,有限责任,李明华,0,5,19,27,19,27
51080202,四川中衡安信会计师事务所有限公司,成都市青羊区光华东三路486号中铁西城5栋5楼501-509号,于亨华,028-86127718   13980580997,51080202,四川省财政厅,川财注[1999]554号,1999-12-30,肖军,103.0,有限责任,肖军,9,15,50,29,109,135
51050163,四川永瑞会计师事务所有限责任公司,四川省什邡市方亭镇东顺街363-369号,王汝斌,0838-8667266,51050163,四川省财政厅,川财注【1999】412号,1999-12-28,王汝斌,50.0,有限责任,王汝斌,0,11,7,21,7,21
51030003,自贡首创联合会计师事务所,自贡市自流井区丹桂东段泰丰大厦22-6,刘鹰,13018180009,51030003,四川省财政厅,川财会[2007]56号,2007-12-17,刘鹰,100.0,普通合伙,刘鹰,0,2,3,4,3,4
51030004,成都远航信达会计师事务所,成都市青羊区清溪南街府南新区二期14号3栋1单元1层1-3号,李成红,028-84446881,51030004,四川财政局/厅,川财会(2008)42号,2008-09-09,段学敏,5.0,普通合伙,段学敏,0,2,3,7,3,7
51020134,四川新大洲联合会计师事务所,富顺县富世镇锦程路北段12号1栋1单元6层1、2号,邓力,0813-7100167-,51020134,四川省财政厅,川财注[1999]238号,1999-11-05,邓力,100.0,普通合伙,邓力,0,2,7,10,7,10
51030005,自贡明川联合会计师事务所（普通合伙）,自贡市汇东新区会溪七组公交大厦三楼附305室,龚旺,0813-8258561,51030005,四川财政局/厅,川财审批（2009）52号,2009-07-27,龚旺,102.0,普通合伙,龚旺,0,3,11,28,11,28
51020131,四川方圆联合会计师事务所,四川省自贡市自流井区海关大楼侧泰丰数码港湾4层,何德利,13909009609,51020131,四川省财政厅,川财协【1999】223号,1999-10-20,何德利,100.0,普通合伙,何德利,0,2,6,9,6,9
51010254,成都中利会计师事务所（普通合伙）,泉州市丰泽区丰泽街东段圣湖嘉园308室,庄文烟,0595-28001850,51010254,福建财政局/厅,闽财委审泉（2016）3号,2016-02-06,庄文烟,50.0,普通合伙,庄文烟,0,0,2,0,2,0
51010253,成都天逸信会计师事务所（普通合伙）,成都高新区天府大道中段500号1栋38楼,陈映,13981969169,51010253,四川财政局/厅,川财审批（2018）3号）,2018-03-02,胡成兵,100.0,普通合伙,胡成兵,0,0,3,0,3,0
51020130,四川德汉会计师事务所有限责任公司,成都市成华区建材路39号3栋24层2418号,赵秋悦,028-83283990,51020130,四川省财政厅,川财注[1999]137号,1999-07-29,周智才,101.0,有限责任,周智才,0,5,18,18,18,18
51020132,四川华意众和会计师事务所有限公司,成都市青羊区北大街19号3栋8层811、812、813号,彭敏,028-61321590,51020132,四川省财政厅,川财注【1999】282号,0001-09-19,彭敏,40.0,有限责任,彭敏,0,5,8,15,8,15
51110231,乐山诚达联合会计师事务所（普通合伙）,乐山市市中区柏杨东路333号1幢2单元4楼2号,郭磊,0833-2693696,51110231,四川省财政厅,川财注【1999】590号,1999-12-30,郭磊,12.0,普通合伙,郭磊,0,2,8,0,8,0
51110235,乐山宏阳会计师事务所有限责任公司,峨眉山市万年西路85号,雷跃文,0833-5534968,51110235,四川省财政厅,川财注【1999】622号,1999-12-30,谢永蓉,100.0,有限责任,谢永蓉,0,3,10,4,10,4
51020133,四川泰邦会计师事务所有限公司,自贡市自流井区丹桂街蓝鹰海岸综合楼7-4号,罗小飞,0813-2102368,51020133,四川省财政厅,川财注（1999）534号,2000-01-06,赵香德,50.0,有限责任,赵香德,0,5,8,20,8,20
51010252,成都高瓴达会计师事务所有限公司,成都市金牛区高新技术产业园区蜀西路46号5幢13楼3号,尹玲,028-87869030,51010252,四川财政局/厅,川财审批（2018）2号,2018-02-05,张帅,100.0,有限责任,张帅,0,5,7,0,7,0
51110230,乐山桥信会计师事务所有限责任公司,乐山市五通桥区涌江路南段24号,罗春斌,0833-3304088,51110230,四川省财政厅,川财注【1999】414号,1999-08-28,罗春斌,30.0,有限责任,罗春斌,0,4,5,3,5,3
51110004,乐山五和联合会计师事务所,乐山市市中区柏杨西路889号11栋2单元13楼5号,马世晔,08332408100,51110004,四川财政局/厅,川财审批[2009]158号,2009-12-25,马世晔,0.0,普通合伙,马世晔,0,2,12,0,12,0
51010251,成都容泰会计师事务所（有限责任）,成都市金牛区星辉中路16号6楼624室,何平,18349135973,51010251,四川财政局/厅,川财审批（2018）1号,2018-01-02,曾文,100.0,有限责任,曾文,0,0,5,2,5,2
51110227,四川安和瑞会计师事务所有限公司,武侯区二环路南三段1号2栋2单元19层1号,吴琼康,028-86915077,51110227,四川省财政厅,川财注【1999】501号,1999-12-30,吴琼康,200.0,有限责任,吴琼康,0,3,5,4,5,4
51110229,四川方略会计师事务所有限责任公司,四川省乐山市市中区白燕路319号2楼,陈平,0833-2435212,51110229,四川省财政厅,川财注【1999】141号,1999-08-02,陈平,120.0,有限责任,陈平,0,5,28,42,28,42
51110226,四川永同会计师事务所有限公司,成都市青羊区太升南路288号1栋3单元14楼1401号,李余波,028-86958108,51110226,四川省财政厅,川财注【1999】235号,1999-11-05,缪泽芳,100.0,有限责任,缪泽芳,0,3,3,17,3,17
51100222,四川嘉汇会计师事务所有限责任公司,成都市青羊区太升南路288号锦天国际1幢3单元22楼10号,李勇,028-86512069,51100222,四川省财政厅,川财注【1999】463号,1970-01-07,李勇,101.0,有限责任,李勇,0,4,24,14,24,14
51100220,四川雄州会计师事务所有限公司,简阳市东城新区园中苑1号楼6-1号,李必慧,028-7222949,51100220,四川省财政厅,川财注〈1999〉540号,1999-12-30,李必慧,30.0,有限责任,李必慧,0,5,10,0,10,0
51110005,乐山方志会计师事务所,夹江县漹城镇迎春北路245号,雷芳,13981344448,51110005,四川财政局/厅,51110005,2012-01-12,郑志坚,0.0,普通合伙,郑志坚,0,2,2,4,2,4
51110225,乐山众信会计师事务所有限公司,四川省乐山市百禄路257号,纪昌全,0833-2436941,51110225,四川省财政厅,川财法【1999】229号,1999-10-26,纪昌全,50.0,有限责任,纪昌全,0,9,30,0,30,0
51110003,四川远搏会计师事务所有限公司,乐山市中区嘉定中路570号8楼8号,毛自力,0833-2498688,51110003,四川财政局/厅,川财审批(2009)101号,2009-10-27,毛自力,100.0,有限责任,毛自力,0,5,14,6,14,6
51100216,四川正阳会计师事务所有限公司,资阳市雁江区娇子大道一段128-130号一层,丁明全,0832-6652801,51100216,四川省财政厅,川财注【1999】299号,1999-12-16,丁明全,50.0,有限责任,丁明全,0,5,17,8,17,8
51090216,四川宏志联合会计师事务所（普通合伙）,资中县水南镇苌弘路129号苌弘丽景住宅小区1号楼1-2-1号,匡长玉,0832-5613000,51090216,四川省财政厅,川财会[2005]33号,2005-06-17,匡长玉,30.0,普通合伙,曾红,0,2,3,12,3,12
51100004,成都嘉道会计师事务所,金牛区金府路593号8栋3单元19-12,唐嘉道,028-83197397,51100004,四川财政局/厅,川财审批（2011）27号,2011-12-05,唐嘉道,30.0,普通合伙,唐嘉道,0,2,9,0,9,0
51180311,四川永乐会计师事务所有限责任公司,成都市青羊区太升北路11号,杨友霞,028-84544962,51180311,四川省财政厅,川财注【1999】379号,2000-01-01,刘雨,100.0,有限责任,刘雨,0,7,15,0,15,0
51170302,四川圣源会计师事务所有限责任公司,成都市锦里西路107号锦江时代花园南楼706号,李毅,028-86148618,51170302,四川省财政厅,川财注【1999】244号,1999-11-05,李毅,100.0,有限责任,李毅,0,4,20,18,20,18
51160299,达州大通联合会计师事务所（普通合伙）,达州市达川区万达路677号综合楼2单元4楼1号,吴传富,0818-2661145,51160299,四川省财政厅,川财注[1999]376号,2000-01-01,罗磐,10.0,普通合伙,罗磐,0,3,3,0,3,0
51140270,四川君瑞会计师事务所有限责任公司,四川宜宾市翠屏区十八间明伦堂圆弧楼八楼,吕胜,0831-8217277,51140270,四川省财政厅,川财注【1999】242号,1999-11-05,吕胜,30.0,有限责任,吕胜,0,6,7,32,7,32
51140269,四川普恒会计师事务所有限责任公司,宜宾市中山街117号东四楼,鲁礼和,0831-8210714,51140269,四川省财政厅,川财注【1999】366号,1999-12-20,杨荣桂,100.0,有限责任,杨荣桂,0,5,7,6,7,6
51140266,四川华强会计师事务所有限公司,四川省成都市天仙桥街6号A幢4楼406号,朱丹音,028-86655621,51140266,四川省财政厅,川财注【1999】375号,1999-12-21,柴进光,100.0,有限责任,柴进光,2,10,59,0,59,0
51130264,成都川衡联合会计师事务所（普通合伙）,中国（四川）自由贸易试验区成都高新区天府大道北段1700号7栋1单元9楼908号,周荣彬,028-85590929,51130264,四川省财政厅,川财会（2005）28号,2005-06-01,周荣彬,10.0,普通合伙,周荣彬,0,2,16,0,16,0
51100003,威远华卫联合会计师事务所,威远县严陵镇南大街160号,刘朝平,0832-8222718,51100003,四川财政局/厅,川财审批(2010)41号,2010-10-12,甘国权,10.0,普通合伙,甘国权,0,2,4,0,4,0
51140005,四川正心联合会计师事务所（普通合伙）,眉山市东坡区文安路东三段169号9幢1层,冷应平,13890331771,51140005,四川财政局/厅,川财审批（2011）1号,2011-02-10,冷应平,100.0,普通合伙,冷应平,0,2,16,0,16,0
51130263,四川黎明联合会计师事务所,中国（四川）贸易试验区成都高新区南华路1616号,张英,18980639769,51130263,四川省财政厅,川财会【2002】1064号,2002-12-31,邓履凤,2.0,普通合伙,邓履凤,0,2,7,0,7,0
51170003,四川全泰会计师事务所有限公司,达州市荷叶街77号,熊述凡,0818-2123389,51170003,四川财政局/厅,川财会[2008]26号,2008-05-23,熊述凡,100.0,有限责任,熊述凡,0,7,12,2,12,2
51130257,四川诚欣会计师事务所有限公司,成都市高新区玉林西路96号1栋1-3,牟廷彬,028-61357773,51130257,四川省财政厅,川财注[1999]529号,2000-01-01,牟廷彬,30.0,有限责任,牟廷彬,0,4,7,0,7,0
51170004,达州锦桓会计师事务所,四川省达州市通川区朝阳西路260号天地人和1幢902号,杨宁芝,0818-2131680,51170004,四川财政局/厅,川财会（2008）65号,2008-12-29,杨清伯,10.0,普通合伙,杨清伯,0,2,7,6,7,6
51130258,成都正益信会计师事务所（普通合伙）,四川省成都市天府新区华阳街道益州大道南段588号益州国际广场1-3-1604号,宋浩,028-85556493,51130258,四川省财政厅,川财注【1999】610号,1999-12-30,袁正惠,0.0,普通合伙,袁正惠,0,2,5,12,5,12
51130255,南充鸿诚会计师事务所,南充市健康街37号宇华商务酒店2楼,殷邦俊,0817-2604567,51130255,四川省财政厅,川财注【1999】545号,1999-12-30,殷邦俊,10.0,普通合伙,殷邦俊,0,2,3,7,3,7
51180309,四川蜀雅会计师事务所有限责任公司,雅安市兴贤街9号附1号,高明霞,0835-2220741,51180309,四川省财政厅,川财注【1999】358号,1999-12-20,高明霞,30.0,有限责任,高明霞,0,5,8,3,8,3
51130259,成都锦华会计师事务所有限公司,成都市天仙桥南路1号国际商务大厦C座11楼,郭莉,028-86722338-8888,51130259,四川省财政厅,川财注【1999】587号,1999-12-30,郭莉,50.0,有限责任,郭莉,0,5,7,0,7,0
